region,datetime,pm25,prev_pm25,next_pm25,rate_of_change
Charlotte-2490581,2025-03-19T08:00:00-04:00,4.71,5.08,7.25,-0.3700000000000001
Charlotte-2490581,2025-03-19T09:00:00-04:00,7.25,4.71,10.46,2.54
Charlotte-2490581,2025-03-19T10:00:00-04:00,10.46,7.25,13.71,3.210000000000001
Charlotte-2490581,2025-03-19T11:00:00-04:00,13.71,10.46,11.46,3.25
Charlotte-2490581,2025-03-19T12:00:00-04:00,11.46,13.71,8.12,-2.25
Charlotte-2490581,2025-03-19T13:00:00-04:00,8.12,11.46,6.38,-3.3400000000000016
Charlotte-2490581,2025-03-19T14:00:00-04:00,6.38,8.12,5.0,-1.7399999999999993
Charlotte-2490581,2025-03-19T15:00:00-04:00,5.0,6.38,3.96,-1.38
Charlotte-2490581,2025-03-19T16:00:00-04:00,3.96,5.0,5.88,-1.04
Charlotte-2490581,2025-03-19T17:00:00-04:00,5.88,3.96,6.42,1.92
Charlotte-2490581,2025-03-19T18:00:00-04:00,6.42,5.88,2.42,0.54
Charlotte-2490581,2025-03-19T19:00:00-04:00,2.42,6.42,7.38,-4.0
Charlotte-2490581,2025-03-19T20:00:00-04:00,7.38,2.42,4.0,4.96
Charlotte-2490581,2025-03-19T21:00:00-04:00,4.0,7.38,4.04,-3.38
Charlotte-2490581,2025-03-19T22:00:00-04:00,4.04,4.0,5.33,0.040000000000000036
Charlotte-2490581,2025-03-19T23:00:00-04:00,5.33,4.04,7.79,1.29
Charlotte-2490581,2025-03-20T00:00:00-04:00,7.79,5.33,10.21,2.46
Charlotte-2490581,2025-03-20T01:00:00-04:00,10.21,7.79,13.92,2.420000000000001
Charlotte-2490581,2025-03-20T02:00:00-04:00,13.92,10.21,16.42,3.709999999999999
Charlotte-2490581,2025-03-20T03:00:00-04:00,16.42,13.92,16.58,2.5000000000000018
Charlotte-2490581,2025-03-20T04:00:00-04:00,16.58,16.42,15.25,0.1599999999999966
Charlotte-2490581,2025-03-20T05:00:00-04:00,15.25,16.58,15.17,-1.3299999999999983
Charlotte-2490581,2025-03-20T06:00:00-04:00,15.17,15.25,14.92,-0.08000000000000007
Charlotte-2490581,2025-03-20T07:00:00-04:00,14.92,15.17,15.04,-0.25
Charlotte-2490581,2025-03-20T08:00:00-04:00,15.04,14.92,13.46,0.11999999999999922
Charlotte-2490581,2025-03-20T09:00:00-04:00,13.46,15.04,11.0,-1.5799999999999983
Charlotte-2490581,2025-03-20T10:00:00-04:00,11.0,13.46,11.17,-2.460000000000001
Charlotte-2490581,2025-03-20T11:00:00-04:00,11.17,11.0,9.33,0.16999999999999993
Charlotte-2490581,2025-03-20T12:00:00-04:00,9.33,11.17,5.62,-1.8399999999999999
Charlotte-2490581,2025-03-20T13:00:00-04:00,5.62,9.33,5.0,-3.71
Charlotte-2490581,2025-03-20T14:00:00-04:00,5.0,5.62,3.29,-0.6200000000000001
Charlotte-2490581,2025-03-20T15:00:00-04:00,3.29,5.0,2.25,-1.71
Charlotte-2490581,2025-03-20T16:00:00-04:00,2.25,3.29,1.96,-1.04
Charlotte-2490581,2025-03-20T17:00:00-04:00,1.96,2.25,0.83,-0.29000000000000004
Charlotte-2490581,2025-03-20T18:00:00-04:00,0.83,1.96,1.62,-1.13
Charlotte-2490581,2025-03-20T19:00:00-04:00,1.62,0.83,1.25,0.7900000000000001
Charlotte-2490581,2025-03-20T20:00:00-04:00,1.25,1.62,0.5,-0.3700000000000001
Charlotte-2490581,2025-03-20T21:00:00-04:00,0.5,1.25,0.12,-0.75
Charlotte-2490581,2025-03-20T22:00:00-04:00,0.12,0.5,0.0,-0.38
Charlotte-2490581,2025-03-20T23:00:00-04:00,0.0,0.12,0.0,-0.12
Charlotte-2490581,2025-03-21T00:00:00-04:00,0.0,0.0,0.0,0.0
Charlotte-2490581,2025-03-21T01:00:00-04:00,0.0,0.0,0.0,0.0
Charlotte-2490581,2025-03-21T02:00:00-04:00,0.0,0.0,0.0,0.0
Charlotte-2490581,2025-03-21T03:00:00-04:00,0.0,0.0,0.0,0.0
Charlotte-2490581,2025-03-21T04:00:00-04:00,0.0,0.0,0.0,0.0
Charlotte-2490581,2025-03-21T05:00:00-04:00,0.0,0.0,0.04,0.0
Charlotte-2490581,2025-03-21T06:00:00-04:00,0.04,0.0,0.08,0.04
Charlotte-2490581,2025-03-21T07:00:00-04:00,0.08,0.04,0.04,0.04
Charlotte-2490581,2025-03-21T08:00:00-04:00,0.04,0.08,0.38,-0.04
Charlotte-2490581,2025-03-21T09:00:00-04:00,0.38,0.04,0.54,0.34
Charlotte-2490581,2025-03-21T10:00:00-04:00,0.54,0.38,0.83,0.16000000000000003
Charlotte-2490581,2025-03-21T11:00:00-04:00,0.83,0.54,1.38,0.2899999999999999
Charlotte-2490581,2025-03-21T12:00:00-04:00,1.38,0.83,2.67,0.5499999999999999
Charlotte-2490581,2025-03-21T13:00:00-04:00,2.67,1.38,2.25,1.29
Charlotte-2490581,2025-03-21T14:00:00-04:00,2.25,2.67,1.92,-0.41999999999999993
Charlotte-2490581,2025-03-21T15:00:00-04:00,1.92,2.25,1.88,-0.33000000000000007
Charlotte-2490581,2025-03-21T16:00:00-04:00,1.88,1.92,1.38,-0.040000000000000036
Charlotte-2490581,2025-03-21T17:00:00-04:00,1.38,1.88,1.08,-0.5
Charlotte-2490581,2025-03-21T18:00:00-04:00,1.08,1.38,0.79,-0.2999999999999998
Charlotte-2490581,2025-03-21T19:00:00-04:00,0.79,1.08,1.54,-0.29000000000000004
Charlotte-2490581,2025-03-21T20:00:00-04:00,1.54,0.79,3.58,0.75
Charlotte-2490581,2025-03-21T21:00:00-04:00,3.58,1.54,4.88,2.04
Charlotte-2490581,2025-03-21T22:00:00-04:00,4.88,3.58,8.04,1.2999999999999998
Charlotte-2490581,2025-03-21T23:00:00-04:00,8.04,4.88,3.96,3.1599999999999993
Charlotte-2490581,2025-03-22T00:00:00-04:00,3.96,8.04,2.25,-4.079999999999999
Charlotte-2490581,2025-03-22T01:00:00-04:00,2.25,3.96,1.21,-1.71
Charlotte-2490581,2025-03-22T02:00:00-04:00,1.21,2.25,1.42,-1.04
Charlotte-2490581,2025-03-22T03:00:00-04:00,1.42,1.21,2.79,0.20999999999999996
Charlotte-2490581,2025-03-22T04:00:00-04:00,2.79,1.42,5.29,1.37
Charlotte-2490581,2025-03-22T05:00:00-04:00,5.29,2.79,6.83,2.5
Charlotte-2490581,2025-03-22T06:00:00-04:00,6.83,5.29,6.21,1.54
Charlotte-2490581,2025-03-22T07:00:00-04:00,6.21,6.83,6.33,-0.6200000000000001
Charlotte-2490581,2025-03-22T08:00:00-04:00,6.33,6.21,6.46,0.1200000000000001
Charlotte-2490581,2025-03-22T09:00:00-04:00,6.46,6.33,5.96,0.1299999999999999
Charlotte-2490581,2025-03-22T10:00:00-04:00,5.96,6.46,4.96,-0.5
Charlotte-2490581,2025-03-22T11:00:00-04:00,4.96,5.96,4.17,-1.0
Charlotte-2490581,2025-03-22T12:00:00-04:00,4.17,4.96,3.08,-0.79
Charlotte-2490581,2025-03-22T13:00:00-04:00,3.08,4.17,3.0,-1.0899999999999999
Charlotte-2490581,2025-03-22T14:00:00-04:00,3.0,3.08,4.17,-0.08000000000000007
Charlotte-2490581,2025-03-22T15:00:00-04:00,4.17,3.0,6.21,1.17
Charlotte-2490581,2025-03-22T16:00:00-04:00,6.21,4.17,6.88,2.04
Charlotte-2490581,2025-03-22T17:00:00-04:00,6.88,6.21,3.25,0.6699999999999999
Charlotte-2490581,2025-03-22T18:00:00-04:00,3.25,6.88,6.33,-3.63
Charlotte-2490581,2025-03-22T19:00:00-04:00,6.33,3.25,2.46,3.08
Charlotte-2490581,2025-03-22T20:00:00-04:00,2.46,6.33,3.29,-3.87
Charlotte-2490581,2025-03-22T21:00:00-04:00,3.29,2.46,10.54,0.8300000000000001
Charlotte-2490581,2025-03-22T22:00:00-04:00,10.54,3.29,22.38,7.249999999999999
Charlotte-2490581,2025-03-22T23:00:00-04:00,22.38,10.54,9.54,11.84
Charlotte-2490581,2025-03-23T00:00:00-04:00,9.54,22.38,6.38,-12.84
Charlotte-2490581,2025-03-23T01:00:00-04:00,6.38,9.54,4.62,-3.1599999999999993
Charlotte-2490581,2025-03-23T02:00:00-04:00,4.62,6.38,4.88,-1.7599999999999998
Charlotte-2490581,2025-03-23T03:00:00-04:00,4.88,4.62,5.42,0.2599999999999998
Charlotte-2490581,2025-03-23T04:00:00-04:00,5.42,4.88,4.04,0.54
Charlotte-2490581,2025-03-23T05:00:00-04:00,4.04,5.42,5.17,-1.38
Charlotte-2490581,2025-03-23T06:00:00-04:00,5.17,4.04,5.71,1.13
Charlotte-2490581,2025-03-23T07:00:00-04:00,5.71,5.17,5.12,0.54
Charlotte-2490581,2025-03-23T08:00:00-04:00,5.12,5.71,6.42,-0.5899999999999999
Charlotte-2490581,2025-03-23T09:00:00-04:00,6.42,5.12,3.58,1.2999999999999998
Charlotte-2490581,2025-03-23T10:00:00-04:00,3.58,6.42,1.17,-2.84
Charlotte-2490581,2025-03-23T11:00:00-04:00,1.17,3.58,1.08,-2.41
Charlotte-2490581,2025-03-23T12:00:00-04:00,1.08,1.17,0.62,-0.08999999999999986
Charlotte-2490581,2025-03-23T13:00:00-04:00,0.62,1.08,0.5,-0.4600000000000001
Charlotte-2490581,2025-03-23T14:00:00-04:00,0.5,0.62,0.54,-0.12
Charlotte-2490581,2025-03-23T15:00:00-04:00,0.54,0.5,0.67,0.040000000000000036
Charlotte-2490581,2025-03-23T16:00:00-04:00,0.67,0.54,0.71,0.13
Charlotte-2490581,2025-03-23T17:00:00-04:00,0.71,0.67,1.05,0.039999999999999925
Charlotte-2490581,2025-03-23T18:00:00-04:00,1.05,0.71,1.92,0.3400000000000001
Charlotte-2490581,2025-03-23T19:00:00-04:00,1.92,1.05,10.08,0.8699999999999999
Charlotte-2490581,2025-03-23T20:00:00-04:00,10.08,1.92,2.21,8.16
Charlotte-2490581,2025-03-23T21:00:00-04:00,2.21,10.08,4.54,-7.87
Charlotte-2490581,2025-03-23T22:00:00-04:00,4.54,2.21,3.62,2.33
Charlotte-2490581,2025-03-23T23:00:00-04:00,3.62,4.54,3.17,-0.9199999999999999
Charlotte-2490581,2025-03-24T00:00:00-04:00,3.17,3.62,4.58,-0.4500000000000002
Charlotte-2490581,2025-03-24T01:00:00-04:00,4.58,3.17,9.67,1.4100000000000001
Charlotte-2490581,2025-03-24T02:00:00-04:00,9.67,4.58,11.08,5.09
Charlotte-2490581,2025-03-24T03:00:00-04:00,11.08,9.67,12.79,1.4100000000000001
Charlotte-2490581,2025-03-24T04:00:00-04:00,12.79,11.08,13.46,1.709999999999999
Charlotte-2490581,2025-03-24T05:00:00-04:00,13.46,12.79,14.08,0.6700000000000017
Charlotte-2490581,2025-03-24T06:00:00-04:00,14.08,13.46,14.33,0.6199999999999992
Charlotte-2490581,2025-03-24T07:00:00-04:00,14.33,14.08,13.12,0.25
Charlotte-2490581,2025-03-24T08:00:00-04:00,13.12,14.33,12.08,-1.2100000000000009
Charlotte-2490581,2025-03-24T09:00:00-04:00,12.08,13.12,11.58,-1.0399999999999991
Charlotte-2490581,2025-03-24T10:00:00-04:00,11.58,12.08,11.79,-0.5
Charlotte-2490581,2025-03-24T11:00:00-04:00,11.79,11.58,12.08,0.20999999999999908
Charlotte-2490581,2025-03-24T12:00:00-04:00,12.08,11.79,10.83,0.2900000000000009
Charlotte-2490581,2025-03-24T13:00:00-04:00,10.83,12.08,6.88,-1.25
Charlotte-2490581,2025-03-24T14:00:00-04:00,6.88,10.83,5.61,-3.95
Charlotte-2490581,2025-03-24T15:00:00-04:00,5.61,6.88,5.21,-1.2699999999999996
Charlotte-2490581,2025-03-24T16:00:00-04:00,5.21,5.61,5.12,-0.40000000000000036
Charlotte-2490581,2025-03-24T17:00:00-04:00,5.12,5.21,5.08,-0.08999999999999986
Charlotte-2490581,2025-03-24T18:00:00-04:00,5.08,5.12,5.32,-0.040000000000000036
Charlotte-2490581,2025-03-24T19:00:00-04:00,5.32,5.08,4.55,0.2400000000000002
Charlotte-2490581,2025-03-24T20:00:00-04:00,4.55,5.32,4.25,-0.7700000000000005
Charlotte-2490581,2025-03-24T21:00:00-04:00,4.25,4.55,3.88,-0.2999999999999998
Charlotte-2490581,2025-03-24T22:00:00-04:00,3.88,4.25,2.12,-0.3700000000000001
Charlotte-2490581,2025-03-24T23:00:00-04:00,2.12,3.88,1.79,-1.7599999999999998
Charlotte-2490581,2025-03-25T00:00:00-04:00,1.79,2.12,1.71,-0.33000000000000007
Charlotte-2490581,2025-03-25T01:00:00-04:00,1.71,1.79,1.46,-0.08000000000000007
Charlotte-2490581,2025-03-25T02:00:00-04:00,1.46,1.71,1.75,-0.25
Charlotte-2490581,2025-03-25T03:00:00-04:00,1.75,1.46,1.75,0.29000000000000004
Charlotte-2490581,2025-03-25T04:00:00-04:00,1.75,1.75,2.0,0.0
Charlotte-2490581,2025-03-25T05:00:00-04:00,2.0,1.75,0.5,0.25
Charlotte-2490581,2025-03-25T06:00:00-04:00,0.5,2.0,0.46,-1.5
Charlotte-2490581,2025-03-25T07:00:00-04:00,0.46,0.5,0.54,-0.03999999999999998
Charlotte-2490581,2025-03-25T08:00:00-04:00,0.54,0.46,0.96,0.08000000000000002
Charlotte-2490581,2025-03-25T09:00:00-04:00,0.96,0.54,1.12,0.41999999999999993
Charlotte-2490581,2025-03-25T10:00:00-04:00,1.12,0.96,0.33,0.16000000000000014
Charlotte-2490581,2025-03-25T11:00:00-04:00,0.33,1.12,0.71,-0.79
Charlotte-2490581,2025-03-25T12:00:00-04:00,0.71,0.33,0.62,0.37999999999999995
Charlotte-2490581,2025-03-25T13:00:00-04:00,0.62,0.71,0.6,-0.08999999999999997
Charlotte-2490581,2025-03-25T14:00:00-04:00,0.6,0.62,0.12,-0.020000000000000018
Charlotte-2490581,2025-03-25T15:00:00-04:00,0.12,0.6,0.42,-0.48
Charlotte-2490581,2025-03-25T16:00:00-04:00,0.42,0.12,0.83,0.3
Charlotte-2490581,2025-03-25T17:00:00-04:00,0.83,0.42,1.42,0.41
Charlotte-2490581,2025-03-25T18:00:00-04:00,1.42,0.83,2.0,0.59
Charlotte-2490581,2025-03-25T19:00:00-04:00,2.0,1.42,2.38,0.5800000000000001
Charlotte-2490581,2025-03-25T20:00:00-04:00,2.38,2.0,3.08,0.3799999999999999
Charlotte-2490581,2025-03-25T21:00:00-04:00,3.08,2.38,3.25,0.7000000000000002
Charlotte-2490581,2025-03-25T22:00:00-04:00,3.25,3.08,1.04,0.16999999999999993
Charlotte-2490581,2025-03-25T23:00:00-04:00,1.04,3.25,0.71,-2.21
Charlotte-2490581,2025-03-26T00:00:00-04:00,0.71,1.04,0.58,-0.33000000000000007
Charlotte-2490581,2025-03-26T01:00:00-04:00,0.58,0.71,0.58,-0.13
Charlotte-2490581,2025-03-26T02:00:00-04:00,0.58,0.58,0.62,0.0
Charlotte-2490581,2025-03-26T03:00:00-04:00,0.62,0.58,0.67,0.040000000000000036
Charlotte-2490581,2025-03-26T04:00:00-04:00,0.67,0.62,0.71,0.050000000000000044
Charlotte-2490581,2025-03-26T05:00:00-04:00,0.71,0.67,0.92,0.039999999999999925
Charlotte-2490581,2025-03-26T06:00:00-04:00,0.92,0.71,0.96,0.21000000000000008
Charlotte-2490581,2025-03-26T07:00:00-04:00,0.96,0.92,1.62,0.039999999999999925
Charlotte-2490581,2025-03-26T08:00:00-04:00,1.62,0.96,2.17,0.6600000000000001
Charlotte-2490581,2025-03-26T09:00:00-04:00,2.17,1.62,2.38,0.5499999999999998
Charlotte-2490581,2025-03-26T10:00:00-04:00,2.38,2.17,2.41,0.20999999999999996
Charlotte-2490581,2025-03-26T11:00:00-04:00,2.41,2.38,2.5,0.03000000000000025
Charlotte-2490581,2025-03-26T12:00:00-04:00,2.5,2.41,3.0,0.08999999999999986
Charlotte-2490581,2025-03-26T13:00:00-04:00,3.0,2.5,1.58,0.5
Charlotte-2490581,2025-03-26T14:00:00-04:00,1.58,3.0,0.71,-1.42
Charlotte-2490581,2025-03-26T15:00:00-04:00,0.71,1.58,1.21,-0.8700000000000001
Charlotte-2490581,2025-03-26T16:00:00-04:00,1.21,0.71,1.12,0.5
Charlotte-2490581,2025-03-26T17:00:00-04:00,1.12,1.21,0.88,-0.08999999999999986
Charlotte-2490581,2025-03-26T18:00:00-04:00,0.88,1.12,0.83,-0.2400000000000001
Charlotte-2490581,2025-03-26T19:00:00-04:00,0.83,0.88,0.83,-0.050000000000000044
Charlotte-2490581,2025-03-26T20:00:00-04:00,0.83,0.83,1.21,0.0
Charlotte-2490581,2025-03-26T21:00:00-04:00,1.21,0.83,1.12,0.38
Charlotte-2490581,2025-03-26T22:00:00-04:00,1.12,1.21,1.0,-0.08999999999999986
Charlotte-2490581,2025-03-26T23:00:00-04:00,1.0,1.12,1.0,-0.1200000000000001
Charlotte-2490581,2025-03-27T00:00:00-04:00,1.0,1.0,0.62,0.0
Charlotte-2490581,2025-03-27T01:00:00-04:00,0.62,1.0,0.62,-0.38
Charlotte-2490581,2025-03-27T02:00:00-04:00,0.62,0.62,0.73,0.0
Charlotte-2490581,2025-03-27T03:00:00-04:00,0.73,0.62,0.64,0.10999999999999999
Charlotte-2490581,2025-03-27T04:00:00-04:00,0.64,0.73,1.25,-0.08999999999999997
Charlotte-2490581,2025-03-27T05:00:00-04:00,1.25,0.64,1.25,0.61
Charlotte-2490581,2025-03-27T06:00:00-04:00,1.25,1.25,1.5,0.0
Charlotte-2490581,2025-03-27T07:00:00-04:00,1.5,1.25,0.92,0.25
Charlotte-2490581,2025-03-27T08:00:00-04:00,0.92,1.5,1.54,-0.58
Charlotte-2490581,2025-03-27T09:00:00-04:00,1.54,0.92,1.08,0.62
Charlotte-2490581,2025-03-27T10:00:00-04:00,1.08,1.54,0.83,-0.45999999999999996
Charlotte-2490581,2025-03-27T11:00:00-04:00,0.83,1.08,1.21,-0.2500000000000001
Charlotte-2490581,2025-03-27T12:00:00-04:00,1.21,0.83,1.08,0.38
Charlotte-2490581,2025-03-27T13:00:00-04:00,1.08,1.21,1.67,-0.1299999999999999
Charlotte-2490581,2025-03-27T14:00:00-04:00,1.67,1.08,2.46,0.5899999999999999
Charlotte-2490581,2025-03-27T15:00:00-04:00,2.46,1.67,2.67,0.79
Charlotte-2490581,2025-03-27T16:00:00-04:00,2.67,2.46,3.12,0.20999999999999996
Charlotte-2490581,2025-03-27T17:00:00-04:00,3.12,2.67,3.83,0.4500000000000002
Charlotte-2490581,2025-03-27T18:00:00-04:00,3.83,3.12,6.21,0.71
Charlotte-2490581,2025-03-27T19:00:00-04:00,6.21,3.83,8.0,2.38
Charlotte-2490581,2025-03-27T20:00:00-04:00,8.0,6.21,8.08,1.79
Charlotte-2490581,2025-03-27T21:00:00-04:00,8.08,8.0,8.96,0.08000000000000007
Charlotte-2490581,2025-03-27T22:00:00-04:00,8.96,8.08,8.12,0.8800000000000008
Charlotte-2490581,2025-03-27T23:00:00-04:00,8.12,8.96,8.33,-0.8400000000000016
Charlotte-2490581,2025-03-28T00:00:00-04:00,8.33,8.12,9.12,0.21000000000000085
Charlotte-2490581,2025-03-28T01:00:00-04:00,9.12,8.33,8.04,0.7899999999999991
Charlotte-2490581,2025-03-28T02:00:00-04:00,8.04,9.12,7.17,-1.08
Charlotte-2490581,2025-03-28T03:00:00-04:00,7.17,8.04,5.29,-0.8699999999999992
Charlotte-2490581,2025-03-28T04:00:00-04:00,5.29,7.17,4.46,-1.88
Charlotte-2490581,2025-03-28T05:00:00-04:00,4.46,5.29,4.33,-0.8300000000000001
Charlotte-2490581,2025-03-28T06:00:00-04:00,4.33,4.46,4.75,-0.1299999999999999
Charlotte-2490581,2025-03-28T07:00:00-04:00,4.75,4.33,5.54,0.41999999999999993
Charlotte-2490581,2025-03-28T08:00:00-04:00,5.54,4.75,6.08,0.79
Charlotte-2490581,2025-03-28T09:00:00-04:00,6.08,5.54,3.92,0.54
Charlotte-2490581,2025-03-28T10:00:00-04:00,3.92,6.08,3.79,-2.16
Charlotte-2490581,2025-03-28T11:00:00-04:00,3.79,3.92,3.75,-0.1299999999999999
Charlotte-2490581,2025-03-28T12:00:00-04:00,3.75,3.79,3.62,-0.040000000000000036
Charlotte-2490581,2025-03-28T13:00:00-04:00,3.62,3.75,3.88,-0.1299999999999999
Charlotte-2490581,2025-03-28T14:00:00-04:00,3.88,3.62,5.25,0.2599999999999998
Charlotte-2490581,2025-03-28T15:00:00-04:00,5.25,3.88,6.04,1.37
Charlotte-2490581,2025-03-28T16:00:00-04:00,6.04,5.25,6.17,0.79
Charlotte-2490581,2025-03-28T17:00:00-04:00,6.17,6.04,6.0,0.1299999999999999
Charlotte-2490581,2025-03-28T18:00:00-04:00,6.0,6.17,5.17,-0.16999999999999993
Charlotte-2490581,2025-03-28T19:00:00-04:00,5.17,6.0,5.83,-0.8300000000000001
Charlotte-2490581,2025-03-28T20:00:00-04:00,5.83,5.17,6.62,0.6600000000000001
Charlotte-2490581,2025-03-28T21:00:00-04:00,6.62,5.83,8.54,0.79
Charlotte-2490581,2025-03-28T22:00:00-04:00,8.54,6.62,12.92,1.919999999999999
Charlotte-2490581,2025-03-28T23:00:00-04:00,12.92,8.54,10.54,4.380000000000001
Charlotte-2490581,2025-03-29T00:00:00-04:00,10.54,12.92,5.33,-2.380000000000001
Charlotte-2490581,2025-03-29T01:00:00-04:00,5.33,10.54,4.46,-5.209999999999999
Charlotte-2490581,2025-03-29T02:00:00-04:00,4.46,5.33,4.04,-0.8700000000000001
Charlotte-2490581,2025-03-29T03:00:00-04:00,4.04,4.46,4.04,-0.41999999999999993
Charlotte-2490581,2025-03-29T04:00:00-04:00,4.04,4.04,3.79,0.0
Charlotte-2490581,2025-03-29T05:00:00-04:00,3.79,4.04,3.25,-0.25
Charlotte-2490581,2025-03-29T06:00:00-04:00,3.25,3.79,3.54,-0.54
Charlotte-2490581,2025-03-29T07:00:00-04:00,3.54,3.25,3.88,0.29000000000000004
Charlotte-2490581,2025-03-29T08:00:00-04:00,3.88,3.54,4.71,0.33999999999999986
Charlotte-2490581,2025-03-29T09:00:00-04:00,4.71,3.88,4.5,0.8300000000000001
Charlotte-2490581,2025-03-29T10:00:00-04:00,4.5,4.71,3.67,-0.20999999999999996
Charlotte-2490581,2025-03-29T11:00:00-04:00,3.67,4.5,2.46,-0.8300000000000001
Charlotte-2490581,2025-03-29T12:00:00-04:00,2.46,3.67,2.33,-1.21
Charlotte-2490581,2025-03-29T13:00:00-04:00,2.33,2.46,2.0,-0.1299999999999999
Charlotte-2490581,2025-03-29T14:00:00-04:00,2.0,2.33,2.0,-0.33000000000000007
Charlotte-2490581,2025-03-29T15:00:00-04:00,2.0,2.0,1.88,0.0
Charlotte-2490581,2025-03-29T16:00:00-04:00,1.88,2.0,1.71,-0.1200000000000001
Charlotte-2490581,2025-03-29T17:00:00-04:00,1.71,1.88,1.46,-0.16999999999999993
Charlotte-2490581,2025-03-29T18:00:00-04:00,1.46,1.71,1.58,-0.25
Charlotte-2490581,2025-03-29T19:00:00-04:00,1.58,1.46,3.29,0.1200000000000001
Charlotte-2490581,2025-03-29T20:00:00-04:00,3.29,1.58,6.54,1.71
Charlotte-2490581,2025-03-29T21:00:00-04:00,6.54,3.29,8.67,3.25
Charlotte-2490581,2025-03-29T22:00:00-04:00,8.67,6.54,6.88,2.13
Charlotte-2490581,2025-03-29T23:00:00-04:00,6.88,8.67,3.83,-1.79
Charlotte-2490581,2025-03-30T00:00:00-04:00,3.83,6.88,2.58,-3.05
Charlotte-2490581,2025-03-30T01:00:00-04:00,2.58,3.83,2.33,-1.25
Charlotte-2490581,2025-03-30T02:00:00-04:00,2.33,2.58,2.17,-0.25
Charlotte-2490581,2025-03-30T03:00:00-04:00,2.17,2.33,1.82,-0.16000000000000014
Charlotte-2490581,2025-03-30T04:00:00-04:00,1.82,2.17,1.88,-0.34999999999999987
Charlotte-2490581,2025-03-30T05:00:00-04:00,1.88,1.82,1.92,0.05999999999999983
Charlotte-2490581,2025-03-30T06:00:00-04:00,1.92,1.88,2.18,0.040000000000000036
Charlotte-2490581,2025-03-30T07:00:00-04:00,2.18,1.92,2.96,0.26000000000000023
Charlotte-2490581,2025-03-30T08:00:00-04:00,2.96,2.18,3.62,0.7799999999999998
Charlotte-2490581,2025-03-30T09:00:00-04:00,3.62,2.96,2.4,0.6600000000000001
Charlotte-2490581,2025-03-30T10:00:00-04:00,2.4,3.62,1.71,-1.2200000000000002
Charlotte-2490581,2025-03-30T11:00:00-04:00,1.71,2.4,1.0,-0.69
Charlotte-2490581,2025-03-30T12:00:00-04:00,1.0,1.71,1.0,-0.71
Charlotte-2490581,2025-03-30T13:00:00-04:00,1.0,1.0,1.69,0.0
Charlotte-2490581,2025-03-30T14:00:00-04:00,1.69,1.0,2.42,0.69
Charlotte-2490581,2025-03-30T15:00:00-04:00,2.42,1.69,2.29,0.73
Charlotte-2490581,2025-03-30T16:00:00-04:00,2.29,2.42,2.0,-0.1299999999999999
Charlotte-2490581,2025-03-30T17:00:00-04:00,2.0,2.29,2.12,-0.29000000000000004
Charlotte-2490581,2025-03-30T18:00:00-04:00,2.12,2.0,3.21,0.1200000000000001
Charlotte-2490581,2025-03-30T19:00:00-04:00,3.21,2.12,3.71,1.0899999999999999
Charlotte-2490581,2025-03-30T20:00:00-04:00,3.71,3.21,3.58,0.5
Charlotte-2490581,2025-03-30T21:00:00-04:00,3.58,3.71,3.09,-0.1299999999999999
Charlotte-2490581,2025-03-30T22:00:00-04:00,3.09,3.58,3.04,-0.4900000000000002
Charlotte-2490581,2025-03-30T23:00:00-04:00,3.04,3.09,3.58,-0.04999999999999982
Charlotte-2490581,2025-03-31T00:00:00-04:00,3.58,3.04,4.12,0.54
Charlotte-2490581,2025-03-31T01:00:00-04:00,4.12,3.58,4.25,0.54
Charlotte-2490581,2025-03-31T02:00:00-04:00,4.25,4.12,3.46,0.1299999999999999
Charlotte-2490581,2025-03-31T03:00:00-04:00,3.46,4.25,2.79,-0.79
Charlotte-2490581,2025-03-31T04:00:00-04:00,2.79,3.46,2.62,-0.6699999999999999
Charlotte-2490581,2025-03-31T05:00:00-04:00,2.62,2.79,2.92,-0.16999999999999993
Charlotte-2490581,2025-03-31T06:00:00-04:00,2.92,2.62,3.67,0.2999999999999998
Charlotte-2490581,2025-03-31T07:00:00-04:00,3.67,2.92,3.88,0.75
Charlotte-2490581,2025-03-31T08:00:00-04:00,3.88,3.67,3.83,0.20999999999999996
Charlotte-2490581,2025-03-31T09:00:00-04:00,3.83,3.88,3.54,-0.04999999999999982
Charlotte-2490581,2025-03-31T10:00:00-04:00,3.54,3.83,4.21,-0.29000000000000004
Charlotte-2490581,2025-03-31T11:00:00-04:00,4.21,3.54,4.46,0.6699999999999999
Charlotte-2490581,2025-03-31T12:00:00-04:00,4.46,4.21,4.42,0.25
Charlotte-2490581,2025-03-31T13:00:00-04:00,4.42,4.46,4.04,-0.040000000000000036
Charlotte-2490581,2025-03-31T14:00:00-04:00,4.04,4.42,4.42,-0.3799999999999999
Charlotte-2490581,2025-03-31T15:00:00-04:00,4.42,4.04,5.0,0.3799999999999999
Charlotte-2490581,2025-03-31T16:00:00-04:00,5.0,4.42,5.79,0.5800000000000001
Charlotte-2490581,2025-03-31T17:00:00-04:00,5.79,5.0,5.29,0.79
Charlotte-2490581,2025-03-31T18:00:00-04:00,5.29,5.79,1.38,-0.5
Charlotte-2490581,2025-03-31T19:00:00-04:00,1.38,5.29,0.75,-3.91
Charlotte-2490581,2025-03-31T20:00:00-04:00,0.75,1.38,0.67,-0.6299999999999999
